t_s,cmd_hz,meas_hz,meas_a
5.2560,900.000,893.80,6.60
5.3054,900.000,893.80,6.60
5.3529,900.000,893.80,6.60
5.4070,900.000,893.80,6.70
5.4528,900.000,893.80,6.70
5.5043,900.000,893.80,6.70
5.5557,900.000,893.80,6.70
5.6056,900.000,893.80,6.70
5.6571,900.000,893.80,6.60
5.7058,900.000,893.80,6.60
5.7510,900.000,893.80,6.60
5.8025,900.000,893.80,6.60
5.8522,900.000,893.80,6.60
5.9066,900.000,893.80,6.70
5.9558,900.000,893.80,6.70
6.0058,900.000,893.80,6.70
6.0539,900.000,893.80,6.70
6.1057,900.000,893.80,6.70
6.1575,900.000,893.80,6.70
6.2046,900.000,893.80,6.70
6.2511,900.000,893.80,6.70
6.3059,900.000,893.80,6.70
6.3535,900.000,893.80,6.70
6.4076,900.000,893.80,6.70
6.4531,900.000,893.80,6.70
6.5010,900.000,893.80,6.70
6.5561,900.000,893.80,6.70
6.6030,900.000,893.80,6.70
6.6553,900.000,893.80,6.70
6.7058,900.000,893.80,6.70
6.7511,900.000,893.80,6.70
6.8060,900.000,893.80,6.70
6.8567,900.000,893.80,6.70
6.9056,900.000,893.80,6.70
6.9558,900.000,893.80,6.70
7.0058,900.000,893.80,6.70
7.0558,900.000,893.80,6.70
7.1057,900.000,893.80,6.70
7.1572,900.000,893.80,6.70
7.2057,900.000,893.80,6.70
7.2560,900.000,893.80,6.70
7.3057,900.000,893.80,6.70
7.3560,900.000,893.80,6.70
7.4075,900.000,893.80,6.60
7.4558,900.000,893.80,6.60
7.5058,900.000,893.80,6.60
7.5544,900.000,893.80,6.60
7.6060,900.000,893.80,6.60
7.6552,900.000,893.80,6.70
7.7058,900.000,893.80,6.70
7.7558,900.000,893.80,6.70
7.8056,900.000,893.80,6.70
7.8573,900.000,893.80,6.70
7.9058,900.000,893.80,6.70
7.9545,900.000,893.80,6.70
8.0009,900.000,893.80,6.70
8.0534,900.000,893.80,6.70
8.1031,900.000,893.80,6.70
8.1512,900.000,893.80,6.70
8.2078,900.000,893.80,6.70
8.2553,900.000,893.80,6.70
8.3024,900.000,893.80,6.70
8.3554,900.000,893.80,6.70
8.4007,900.000,893.80,6.70
8.4535,900.000,893.80,6.70
8.5023,900.000,893.80,6.70
8.5557,900.000,893.80,6.70
8.6056,900.000,893.80,6.70
8.6560,900.000,893.80,6.70
8.7049,900.000,893.80,6.70
8.7524,900.000,893.80,6.70
8.8020,900.000,893.80,6.70
8.8561,900.000,893.80,6.70
8.9032,900.000,893.80,6.70
8.9571,900.000,893.80,6.70
9.0058,900.000,893.80,6.70
9.0527,900.000,893.80,6.70
9.1039,900.000,893.80,6.70
9.1526,900.000,893.80,6.70
9.2065,900.000,893.80,6.70
9.2525,900.000,893.80,6.70
9.3028,900.000,893.80,6.70
9.3532,900.000,893.80,6.70
9.4024,900.000,893.80,6.70
9.4558,900.000,893.80,6.60
9.5057,900.000,893.80,6.60
9.5556,900.000,893.80,6.60
9.6031,900.000,893.80,6.60
9.6558,900.000,893.80,6.60
9.7018,900.000,893.80,6.60
9.7524,900.000,893.80,6.60
9.8018,900.000,893.80,6.60
9.8559,900.000,893.80,6.60
9.9073,900.000,893.80,6.60
9.9508,900.000,893.80,6.60
10.0057,900.000,893.80,6.70
10.0555,900.000,893.80,6.70
10.1062,900.000,893.80,6.70
10.1529,900.000,893.80,6.70
10.2058,900.000,893.80,6.70
10.2560,900.000,893.80,6.70
10.3015,900.000,893.80,6.70
10.3518,900.000,893.80,6.70
10.4019,900.000,893.80,6.70
10.4555,900.000,893.80,6.60
10.5025,900.000,893.80,6.60
10.5537,900.000,893.80,6.60
10.6027,900.000,893.80,6.60
10.6512,900.000,893.80,6.60
10.7076,900.000,893.80,6.60
10.7557,900.000,893.80,6.60
10.8061,900.000,893.80,6.60
10.8561,900.000,893.80,6.60
10.9022,900.000,893.80,6.60
10.9525,900.000,893.80,6.70
11.0058,900.000,893.80,6.70
11.0558,900.000,893.80,6.70
11.1027,900.000,893.80,6.70
11.1557,900.000,893.80,6.70
11.2022,900.000,893.80,6.70
11.2524,900.000,893.80,6.70
11.3058,900.000,893.80,6.70
11.3557,900.000,893.80,6.70
11.4060,900.000,893.80,6.70
11.4550,900.000,893.80,6.70
11.5057,900.000,893.80,6.70
11.5560,900.000,893.80,6.70
11.6060,900.000,893.80,6.70
11.6544,900.000,893.80,6.70
11.7035,900.000,893.80,6.70
11.7533,900.000,893.80,6.60
11.8029,900.000,893.80,6.60
11.8560,900.000,893.80,6.60
11.9031,900.000,893.80,6.60
11.9529,900.000,893.80,6.60
12.0033,900.000,893.80,6.60
12.0556,900.000,893.80,6.60
12.1058,900.000,893.80,6.60
12.1557,900.000,893.80,6.60
12.2055,900.000,893.80,6.60
12.2540,900.000,893.80,6.60
12.3058,900.000,893.80,6.60
12.3560,900.000,893.80,6.60
12.4055,900.000,893.80,6.60
12.4556,900.000,893.80,6.70
12.5007,900.000,893.80,6.70
12.5558,900.000,893.80,6.70
12.6035,900.000,893.80,6.70
12.6539,900.000,893.80,6.70
12.7013,900.000,893.80,6.70
12.7527,900.000,893.80,6.70
12.8060,900.000,893.80,6.70
12.8558,900.000,893.80,6.70
12.9058,900.000,893.80,6.70
12.9510,900.000,893.80,6.70
13.0073,900.000,893.80,6.70
13.0518,900.000,893.80,6.70
13.1060,900.000,893.80,6.70
13.1559,900.000,893.80,6.70
13.2026,900.000,893.80,6.70
13.2570,900.000,893.80,6.70
13.3051,900.000,893.80,6.70
13.3525,900.000,893.80,6.70
13.4060,900.000,893.80,6.70
13.4561,900.000,893.80,6.70
13.5026,900.000,893.80,6.60
13.5559,900.000,893.80,6.60
13.6028,900.000,893.80,6.60
13.6559,900.000,893.80,6.60
13.7022,900.000,893.80,6.60
13.7543,900.000,893.80,6.60
13.8161,900.000,893.80,6.60
13.8556,900.000,893.80,6.60
13.9057,900.000,893.80,6.60
13.9571,900.000,893.80,6.70
14.0016,900.000,893.80,6.70
14.0560,900.000,893.80,6.70
14.1059,900.000,893.80,6.70
14.1556,900.000,893.80,6.70
14.2061,900.000,893.80,6.70
14.2576,900.000,893.80,6.70
14.3036,900.000,893.80,6.70
14.3532,900.000,893.80,6.70
14.4032,900.000,893.80,6.70
14.4539,900.000,893.80,6.70
14.5077,900.000,893.80,6.60
14.5558,900.000,893.80,6.60
14.6027,900.000,893.80,6.60
14.6511,900.000,893.80,6.60
14.7060,900.000,893.80,6.60
14.7549,900.000,893.80,6.60
14.8061,900.000,893.80,6.60
14.8551,900.000,893.80,6.60
14.9040,900.000,893.80,6.60
14.9578,900.000,893.80,6.60
15.0032,900.000,893.80,6.60
15.0535,900.000,893.80,6.60
15.1059,900.000,893.80,6.60
15.1537,900.000,893.80,6.60
15.2044,900.000,893.80,6.60
15.2532,900.000,893.80,6.70
15.3031,900.000,893.80,6.70
15.3557,900.000,893.80,6.70
15.4057,900.000,893.80,6.70
15.4569,900.000,893.80,6.70
15.5058,900.000,893.80,6.70
15.5557,900.000,893.80,6.70
15.6029,900.000,893.80,6.70
15.6534,900.000,893.80,6.70
15.7059,900.000,893.80,6.70
15.7545,900.000,893.80,6.70
15.8021,900.000,893.80,6.70
15.8514,900.000,893.80,6.70
15.9057,900.000,893.80,6.70
15.9533,900.000,893.80,6.70
16.0024,900.000,893.80,6.70
16.0553,900.000,893.80,6.70
16.1060,900.000,893.80,6.70
16.1561,900.000,893.80,6.70
16.2059,900.000,893.80,6.70
16.2550,900.000,893.80,6.70
16.3056,900.000,893.80,6.70
16.3561,900.000,893.80,6.70
16.4059,900.000,893.80,6.70
16.4567,900.000,893.80,6.70
16.5022,900.000,893.80,6.70
16.5546,900.000,893.80,6.70
16.6060,900.000,893.80,6.70
16.6558,900.000,893.80,6.70
16.7058,900.000,893.80,6.70
16.7553,900.000,893.80,6.70
16.8038,900.000,893.80,6.70
16.8513,900.000,893.80,6.70
16.9063,900.000,893.80,6.70
16.9572,900.000,893.80,6.70
17.0022,900.000,893.80,6.70
17.0558,900.000,893.80,6.60
17.1032,900.000,893.80,6.60
17.1527,900.000,893.80,6.60
17.2044,900.000,893.80,6.60
17.2515,900.000,893.80,6.60
17.3067,900.000,893.80,6.70
17.3525,900.000,893.80,6.70
17.4028,900.000,893.80,6.70
17.4556,900.000,893.80,6.70
17.5055,900.000,893.80,6.70
17.5552,900.000,893.80,6.70
17.6057,900.000,893.80,6.70
17.6557,900.000,893.80,6.70
17.7028,900.000,893.80,6.70
17.7507,900.000,893.80,6.70
17.8041,900.000,893.80,6.70
17.8558,900.000,893.80,6.70
17.9057,900.000,893.80,6.70
17.9565,900.000,893.80,6.70
18.0022,900.000,893.80,6.70
18.0565,900.000,893.80,6.70
18.1059,900.000,893.80,6.70
18.1560,900.000,893.80,6.70
18.2029,900.000,893.80,6.70
18.2559,900.000,893.80,6.70
18.3076,900.000,893.80,6.70
18.3531,900.000,893.80,6.70
18.4025,900.000,893.80,6.70
18.4522,900.000,893.80,6.70
18.5058,900.000,893.80,6.70
18.5545,900.000,893.80,6.70
18.6058,900.000,893.80,6.70
18.6509,900.000,893.80,6.70
18.7026,900.000,893.80,6.70
18.7512,900.000,893.80,6.70
18.8067,900.000,893.80,6.70
18.8519,900.000,893.80,6.70
18.9026,900.000,893.80,6.70
18.9531,900.000,893.80,6.70
19.0033,900.000,893.80,6.70
19.0542,900.000,893.80,6.70
19.1056,900.000,893.80,6.70
19.1558,900.000,893.80,6.70
19.2022,900.000,893.80,6.70
19.2540,900.000,893.80,6.70
19.3069,900.000,893.80,6.70
19.3557,900.000,893.80,6.70
19.4057,900.000,893.80,6.70
19.4558,900.000,893.80,6.70
19.5059,900.000,893.80,6.70
19.5576,900.000,893.80,6.70
19.6061,900.000,893.80,6.60
19.6562,900.000,893.80,6.60
19.7052,900.000,893.80,6.60
19.7557,900.000,893.80,6.60
19.8025,900.000,893.80,6.60
19.8537,900.000,893.80,6.70
19.9011,900.000,893.80,6.70
19.9557,900.000,893.80,6.70
20.0032,900.000,893.80,6.70
20.0572,900.000,893.80,6.70
20.1060,900.000,893.80,6.70
20.1518,900.000,893.80,6.70
20.2059,900.000,893.80,6.70
20.2559,900.000,893.80,6.70
20.3039,900.000,893.80,6.70
20.3962,900.000,893.80,6.60
20.4038,900.000,893.80,6.60
20.4558,900.000,893.80,6.60
20.5059,900.000,893.80,6.60
20.5531,900.000,893.80,6.60
20.6072,900.000,893.80,6.70
20.6539,900.000,893.80,6.70
20.7060,900.000,893.80,6.70
20.7537,900.000,893.80,6.70
20.8059,900.000,893.80,6.70
20.8553,900.000,893.80,6.70
20.9058,900.000,893.80,6.70
20.9558,900.000,893.80,6.70
21.0061,900.000,893.80,6.70
21.0574,900.000,893.80,6.60
21.1058,900.000,893.80,6.60
21.1521,900.000,893.80,6.60
21.2061,900.000,893.80,6.60
21.2560,900.000,893.80,6.60
