t_s,cmd_hz,meas_hz,meas_a
6.1040,900.000,893.80,6.70
6.1559,900.000,893.80,6.70
6.2059,900.000,893.80,6.70
6.2522,900.000,893.80,6.70
6.3059,900.000,893.80,6.70
6.3539,900.000,893.80,6.70
6.4039,900.000,893.80,6.70
6.4556,900.000,893.80,6.60
6.5058,900.000,893.80,6.60
6.5559,900.000,893.80,6.60
6.6040,900.000,893.80,6.60
6.6538,900.000,893.80,6.60
6.7074,900.000,893.80,6.60
6.7539,900.000,893.80,6.60
6.8058,900.000,893.80,6.60
6.8521,900.000,893.80,6.60
6.9020,900.000,893.80,6.60
6.9574,900.000,893.80,6.70
7.0057,900.000,893.80,6.70
7.0557,900.000,893.80,6.70
7.1060,900.000,893.80,6.70
7.1540,900.000,893.80,6.70
7.2075,900.000,893.80,6.70
7.2530,900.000,893.80,6.70
7.3060,900.000,893.80,6.70
7.3550,900.000,893.80,6.70
7.4058,900.000,893.80,6.70
7.4571,900.000,893.80,6.70
7.5056,900.000,893.80,6.70
7.5556,900.000,893.80,6.70
7.6058,900.000,893.80,6.70
7.6557,900.000,893.80,6.70
7.7071,900.000,893.80,6.60
7.7557,900.000,893.80,6.60
7.8041,900.000,893.80,6.60
7.8530,900.000,893.80,6.60
7.9057,900.000,893.80,6.60
7.9573,900.000,893.80,6.60
8.0057,900.000,893.80,6.60
8.0556,900.000,893.80,6.60
8.1058,900.000,893.80,6.60
8.1560,900.000,893.80,6.60
8.2058,900.000,893.80,6.60
8.2577,900.000,893.80,6.70
8.3032,900.000,893.80,6.70
8.3560,900.000,893.80,6.70
8.4058,900.000,893.80,6.70
8.4557,900.000,893.80,6.70
8.5077,900.000,893.80,6.70
8.5557,900.000,893.80,6.60
8.6059,900.000,893.80,6.60
8.6527,900.000,893.80,6.60
8.7058,900.000,893.80,6.60
8.7544,900.000,893.80,6.60
8.8054,900.000,893.80,6.60
8.8557,900.000,893.80,6.60
8.9010,900.000,893.80,6.60
8.9577,900.000,893.80,6.60
9.0057,900.000,893.80,6.60
9.0524,900.000,893.80,6.60
9.1037,900.000,893.80,6.60
9.1560,900.000,893.80,6.60
9.2057,900.000,893.80,6.60
9.2532,900.000,893.80,6.60
9.3059,900.000,893.80,6.60
9.3558,900.000,893.80,6.60
9.4039,900.000,893.80,6.60
9.4576,900.000,893.80,6.60
9.5057,900.000,893.80,6.60
9.5550,900.000,893.80,6.60
9.6056,900.000,893.80,6.60
9.6559,900.000,893.80,6.60
9.7022,900.000,893.80,6.60
9.7575,900.000,893.80,6.60
9.8058,900.000,893.80,6.60
9.8550,900.000,893.80,6.60
9.9057,900.000,893.80,6.60
9.9532,900.000,893.80,6.60
10.0073,900.000,893.80,6.60
10.0547,900.000,893.80,6.60
10.1057,900.000,893.80,6.60
10.1546,900.000,893.80,6.60
10.2042,900.000,893.80,6.60
10.2508,900.000,893.80,6.60
10.3079,900.000,893.80,6.70
10.3561,900.000,893.80,6.70
10.4058,900.000,893.80,6.70
10.4553,900.000,893.80,6.70
10.5050,900.000,893.80,6.70
10.5572,900.000,893.80,6.70
10.6057,900.000,893.80,6.70
10.6557,900.000,893.80,6.70
10.7014,900.000,893.80,6.70
10.7557,900.000,893.80,6.70
10.8070,900.000,893.80,6.70
10.8557,900.000,893.80,6.70
10.9058,900.000,893.80,6.70
10.9555,900.000,893.80,6.70
11.0057,900.000,893.80,6.70
11.0573,900.000,893.80,6.70
11.1057,900.000,893.80,6.70
11.1510,900.000,893.80,6.70
11.2058,900.000,893.80,6.70
11.2557,900.000,893.80,6.70
11.3027,900.000,893.80,6.60
11.3519,900.000,893.80,6.60
11.4040,900.000,893.80,6.60
11.4557,900.000,893.80,6.60
11.5062,900.000,893.80,6.60
11.5539,900.000,893.80,6.60
11.6060,900.000,893.80,6.60
11.6546,900.000,893.80,6.60
11.7058,900.000,893.80,6.60
11.7552,900.000,893.80,6.60
11.8075,900.000,893.80,6.60
11.8560,900.000,893.80,6.60
11.9027,900.000,893.80,6.60
11.9558,900.000,893.80,6.60
12.0058,900.000,893.80,6.60
12.0574,900.000,893.80,6.70
12.1057,900.000,893.80,6.70
12.1552,900.000,893.80,6.70
12.2059,900.000,893.80,6.70
12.2558,900.000,893.80,6.70
12.3052,900.000,893.80,6.70
12.3557,900.000,893.80,6.70
12.4060,900.000,893.80,6.70
12.4556,900.000,893.80,6.70
12.5075,900.000,893.80,6.70
12.5527,900.000,893.80,6.70
12.6057,900.000,893.80,6.60
12.6560,900.000,893.80,6.60
12.7059,900.000,893.80,6.60
12.7505,900.000,893.80,6.60
12.8071,900.000,893.80,6.60
12.8537,900.000,893.80,6.60
12.9040,900.000,893.80,6.60
12.9542,900.000,893.80,6.60
13.0057,900.000,893.80,6.60
13.0564,900.000,893.80,6.60
13.1059,900.000,893.80,6.60
13.1513,900.000,893.80,6.60
13.2061,900.000,893.80,6.60
13.2558,900.000,893.80,6.60
13.3048,900.000,893.80,6.60
13.3556,900.000,893.80,6.60
13.4057,900.000,893.80,6.60
13.4506,900.000,893.80,6.60
13.5034,900.000,893.80,6.60
13.5550,900.000,893.80,6.70
13.6055,900.000,893.80,6.70
13.6531,900.000,893.80,6.70
13.7055,900.000,893.80,6.70
13.7542,900.000,893.80,6.70
13.8049,900.000,893.80,6.70
13.8538,900.000,893.80,6.70
13.9013,900.000,893.80,6.70
13.9556,900.000,893.80,6.70
14.0018,900.000,893.80,6.70
14.0572,900.000,893.80,6.60
14.1039,900.000,893.80,6.60
14.1557,900.000,893.80,6.60
14.2059,900.000,893.80,6.60
14.2536,900.000,893.80,6.60
14.3054,900.000,893.80,6.60
14.3558,900.000,893.80,6.60
14.4059,900.000,893.80,6.60
14.4511,900.000,893.80,6.60
14.5072,900.000,893.80,6.60
14.5530,900.000,893.80,6.60
14.6060,900.000,893.80,6.60
14.6560,900.000,893.80,6.60
14.7023,900.000,893.80,6.60
14.7553,900.000,893.80,6.60
14.8025,900.000,893.80,6.60
14.8523,900.000,893.80,6.60
14.9013,900.000,893.80,6.60
14.9551,900.000,893.80,6.60
15.0031,900.000,893.80,6.60
15.0550,900.000,893.80,6.60
15.1057,900.000,893.80,6.60
15.1544,900.000,893.80,6.60
15.2020,900.000,893.80,6.60
15.2558,900.000,893.80,6.60
15.3058,900.000,893.80,6.60
15.3572,900.000,893.80,6.60
15.4061,900.000,893.80,6.60
15.4558,900.000,893.80,6.60
15.5057,900.000,893.80,6.60
15.5511,900.000,893.80,6.60
15.6050,900.000,893.80,6.70
15.6558,900.000,893.80,6.70
15.7061,900.000,893.80,6.70
15.7560,900.000,893.80,6.70
15.8040,900.000,893.80,6.70
15.8539,900.000,893.80,6.70
15.9060,900.000,893.80,6.70
15.9560,900.000,893.80,6.70
16.0026,900.000,893.80,6.70
16.0576,900.000,893.80,6.60
16.1048,900.000,893.80,6.60
16.1550,900.000,893.80,6.60
16.2057,900.000,893.80,6.60
16.2557,900.000,893.80,6.60
16.3050,900.000,893.80,6.60
16.3545,900.000,893.80,6.60
16.4014,900.000,893.80,6.60
16.4558,900.000,893.80,6.60
16.5057,900.000,893.80,6.60
16.5587,900.000,893.80,6.60
16.6059,900.000,893.80,6.60
16.6553,900.000,893.80,6.70
16.7027,900.000,893.80,6.70
16.7560,900.000,893.80,6.70
16.8033,900.000,893.80,6.70
16.8566,900.000,893.80,6.70
16.9044,900.000,893.80,6.70
16.9527,900.000,893.80,6.70
17.0055,900.000,893.80,6.70
17.0554,900.000,893.80,6.70
17.1060,900.000,893.80,6.60
17.1506,900.000,893.80,6.60
17.2054,900.000,893.80,6.70
17.2555,900.000,893.80,6.70
17.3053,900.000,893.80,6.70
17.3547,900.000,893.80,6.70
17.4060,900.000,893.80,6.70
17.4560,900.000,893.80,6.70
17.5040,900.000,893.80,6.70
17.5552,900.000,893.80,6.70
17.6035,900.000,893.80,6.70
17.6542,900.000,893.80,6.60
17.7057,900.000,893.80,6.60
17.7551,900.000,893.80,6.60
17.8057,900.000,893.80,6.60
17.8536,900.000,893.80,6.60
17.9071,900.000,893.80,6.60
17.9524,900.000,893.80,6.60
18.0058,900.000,893.80,6.60
18.0545,900.000,893.80,6.60
18.1047,900.000,893.80,6.60
18.1569,900.000,893.80,6.60
18.2060,900.000,893.80,6.60
18.2557,900.000,893.80,6.60
18.3057,900.000,893.80,6.60
18.3559,900.000,893.80,6.60
18.4040,900.000,893.80,6.70
18.4557,900.000,893.80,6.70
18.5057,900.000,893.80,6.70
18.5559,900.000,893.80,6.70
18.6022,900.000,893.80,6.70
18.6575,900.000,893.80,6.70
18.7023,900.000,893.80,6.70
18.7535,900.000,893.80,6.70
18.8057,900.000,893.80,6.70
18.8519,900.000,893.80,6.70
18.9061,900.000,893.80,6.70
18.9555,900.000,893.80,6.70
19.0049,900.000,893.80,6.70
19.0560,900.000,893.80,6.70
19.1035,900.000,893.80,6.70
19.1548,900.000,893.80,6.70
19.2058,900.000,893.80,6.70
19.2561,900.000,893.80,6.70
19.3057,900.000,893.80,6.70
19.3516,900.000,893.80,6.70
19.4048,900.000,893.80,6.70
19.4543,900.000,893.80,6.70
19.5056,900.000,893.80,6.70
19.5557,900.000,893.80,6.70
19.6071,900.000,893.80,6.70
19.6560,900.000,893.80,6.70
19.7057,900.000,893.80,6.70
19.7530,900.000,893.80,6.70
19.8057,900.000,893.80,6.70
19.8513,900.000,893.80,6.70
19.9077,900.000,893.80,6.70
19.9540,900.000,893.80,6.70
20.0034,900.000,893.80,6.70
20.0557,900.000,893.80,6.70
20.1057,900.000,893.80,6.70
20.1572,900.000,893.80,6.70
20.2055,900.000,893.80,6.70
20.2554,900.000,893.80,6.70
20.3059,900.000,893.80,6.70
20.3557,900.000,893.80,6.70
20.4072,900.000,893.80,6.70
20.4559,900.000,893.80,6.70
20.5057,900.000,893.80,6.70
20.5558,900.000,893.80,6.70
20.6057,900.000,893.80,6.70
20.6573,900.000,893.80,6.60
20.7056,900.000,893.80,6.60
20.7557,900.000,893.80,6.60
20.8057,900.000,893.80,6.60
20.8557,900.000,893.80,6.60
20.9071,900.000,893.80,6.70
20.9555,900.000,893.80,6.70
21.0057,900.000,893.80,6.70
21.0557,900.000,893.80,6.70
21.1058,900.000,893.80,6.70
21.1557,900.000,893.80,6.60
21.2056,900.000,893.80,6.60
21.2556,900.000,893.80,6.60
21.3035,900.000,893.80,6.60
21.3558,900.000,893.80,6.60
21.4072,900.000,893.80,6.60
21.4557,900.000,893.80,6.60
21.5057,900.000,893.80,6.60
21.5558,900.000,893.80,6.60
21.6034,900.000,893.80,6.60
21.6553,900.000,893.80,6.60
21.7056,900.000,893.80,6.60
21.7548,900.000,893.80,6.60
21.8037,900.000,893.80,6.60
21.8537,900.000,893.80,6.60
21.9026,900.000,893.80,6.60
21.9546,900.000,893.80,6.70
22.0056,900.000,893.80,6.70
22.0557,900.000,893.80,6.70
22.1059,900.000,893.80,6.70
22.1571,900.000,893.80,6.60
22.2034,900.000,893.80,6.60
22.2534,900.000,893.80,6.60
22.3057,900.000,893.80,6.60
22.3558,900.000,893.80,6.60
22.4034,900.000,893.80,6.60
22.4550,900.000,893.80,6.60
22.5019,900.000,893.80,6.60
22.5535,900.000,893.80,6.60
22.6052,900.000,893.80,6.60
22.6536,900.000,893.80,6.60
22.7057,900.000,893.80,6.60
22.7555,900.000,893.80,6.60
22.8057,900.000,893.80,6.60
22.8517,900.000,893.80,6.60
22.9057,900.000,893.80,6.60
22.9550,900.000,893.80,6.60
23.0005,900.000,893.80,6.60
23.0556,900.000,893.80,6.60
23.1056,900.000,893.80,6.60
23.1544,900.000,893.80,6.60
23.2074,900.000,893.80,6.60
23.2555,900.000,893.80,6.60
23.3056,900.000,893.80,6.60
23.3516,900.000,893.80,6.60
23.4034,900.000,893.80,6.60
23.4548,900.000,890.90,6.70
23.5036,900.000,890.90,6.70
23.5526,900.000,890.90,6.70
23.6057,900.000,890.90,6.70
23.6527,900.000,890.90,6.70
23.7071,900.000,893.80,6.70
23.7548,900.000,893.80,6.70
23.8057,900.000,893.80,6.70
23.8557,900.000,893.80,6.70
23.9055,900.000,893.80,6.70
23.9562,900.000,893.80,6.70
24.0057,900.000,893.80,6.70
24.0535,900.000,893.80,6.70
24.1045,900.000,893.80,6.70
24.1536,900.000,893.80,6.70
24.2020,900.000,893.80,6.60
24.2557,900.000,893.80,6.60
24.3059,900.000,893.80,6.60
24.3534,900.000,893.80,6.60
24.4056,900.000,893.80,6.60
24.4539,900.000,893.80,6.60
24.5038,900.000,893.80,6.60
24.5527,900.000,893.80,6.60
24.6057,900.000,893.80,6.60
24.6535,900.000,893.80,6.60
24.7035,900.000,893.80,6.60
24.7542,900.000,893.80,6.60
24.8057,900.000,893.80,6.60
24.8534,900.000,893.80,6.60
24.9058,900.000,893.80,6.60
24.9558,900.000,893.80,6.60
25.0075,900.000,893.80,6.60
25.0520,900.000,893.80,6.60
25.1057,900.000,893.80,6.60
25.1557,900.000,893.80,6.60
25.2021,900.000,893.80,6.60
25.2546,900.000,893.80,6.60
25.3057,900.000,893.80,6.60
25.3556,900.000,893.80,6.60
25.4057,900.000,893.80,6.60
25.4557,900.000,893.80,6.60
25.5074,900.000,893.80,6.60
25.5535,900.000,893.80,6.60
25.6057,900.000,893.80,6.60
25.6560,900.000,893.80,6.60
25.7045,900.000,893.80,6.60
25.7564,900.000,893.80,6.70
25.8045,900.000,893.80,6.70
25.8557,900.000,893.80,6.70
25.9058,900.000,893.80,6.70
25.9558,900.000,893.80,6.70
26.0071,900.000,893.80,6.70
26.0558,900.000,893.80,6.70
26.1046,900.000,893.80,6.70
26.1558,900.000,893.80,6.70
26.2058,900.000,893.80,6.70
26.2566,900.000,893.80,6.70
26.3019,900.000,893.80,6.70
26.3509,900.000,893.80,6.70
26.4010,900.000,893.80,6.70
26.4558,900.000,893.80,6.70
26.5027,900.000,893.80,6.70
26.5543,900.000,893.80,6.70
26.6046,900.000,893.80,6.70
26.6531,900.000,893.80,6.70
26.7068,900.000,893.80,6.60
26.7557,900.000,893.80,6.60
26.8061,900.000,893.80,6.60
26.8546,900.000,893.80,6.60
26.9022,900.000,893.80,6.60
26.9518,900.000,893.80,6.60
27.0030,900.000,893.80,6.60
27.0558,900.000,893.80,6.60
27.1059,900.000,893.80,6.60
27.1558,900.000,893.80,6.60
27.2076,900.000,893.80,6.60
27.2550,900.000,893.80,6.60
27.3059,900.000,893.80,6.60
27.3560,900.000,893.80,6.60
27.4061,900.000,893.80,6.60
27.4512,900.000,893.80,6.60
27.5065,900.000,893.80,6.70
27.5554,900.000,893.80,6.70
27.6059,900.000,893.80,6.70
27.6523,900.000,893.80,6.70
27.7047,900.000,893.80,6.70
27.7577,900.000,893.80,6.60
27.8048,900.000,893.80,6.60
27.8555,900.000,893.80,6.60
27.9064,900.000,893.80,6.60
27.9545,900.000,893.80,6.60
28.0068,900.000,893.80,6.60
28.0561,900.000,893.80,6.60
28.1061,900.000,893.80,6.60
28.1562,900.000,893.80,6.60
28.2054,900.000,893.80,6.60
28.2570,900.000,893.80,6.60
28.3060,900.000,893.80,6.60
28.3522,900.000,893.80,6.60
28.4062,900.000,893.80,6.60
28.4549,900.000,893.80,6.60
28.5077,900.000,893.80,6.60
28.5556,900.000,893.80,6.60
28.6060,900.000,893.80,6.60
28.6526,900.000,893.80,6.60
28.7063,900.000,893.80,6.60
28.7571,900.000,893.80,6.70
28.8063,900.000,893.80,6.70
28.8573,900.000,893.80,6.70
28.9072,900.000,893.80,6.70
28.9519,900.000,893.80,6.70
29.0035,900.000,893.80,6.70
29.0568,900.000,893.80,6.60
29.1093,900.000,893.80,6.60
29.1547,900.000,893.80,6.60
29.2059,900.000,893.80,6.60
29.2555,900.000,893.80,6.60
29.3070,900.000,893.80,6.60
29.3548,900.000,893.80,6.60
29.4057,900.000,893.80,6.60
29.4561,900.000,893.80,6.60
29.5037,900.000,893.80,6.60
29.5559,900.000,893.80,6.60
29.6052,900.000,893.80,6.60
29.6557,900.000,893.80,6.60
29.7060,900.000,893.80,6.60
29.7577,900.000,893.80,6.70
29.8045,900.000,893.80,6.70
29.8547,900.000,893.80,6.70
29.9048,900.000,893.80,6.70
29.9545,900.000,893.80,6.70
